customer_id,acq_month,channel,geo,income_band,acq_type,monthly_fee,observed_tenure_months,status,revenue_to_date,acquisition_cost
C1393,2025-04,paid_social,UK,high,full_price,17,7,active,102.0,20.96
C1394,2025-05,referral,CA,mid,full_price,15,6,active,90.0,18.61
C1395,2025-06,search,UK,low,full_price,17,5,active,93.0,15.9
C1396,2025-01,paid_social,US,high,full_price,17,3,churned,51.0,28.42
C1397,2025-02,referral,US,mid,discount,15,6,churned,75.5,10.7
C1398,2025-03,referral,CA,mid,full_price,13,8,churned,103.0,8.87
C1399,2025-04,referral,US,low,full_price,15,7,active,94.0,5.86
C1400,2025-05,paid_social,CA,mid,discount,13,5,churned,69.0,22.77
C1401,2025-06,search,US,mid,full_price,17,5,active,85.0,29.5
C1402,2025-01,paid_social,UK,low,discount,17,7,churned,127.0,38.89
C1403,2025-02,search,CA,high,full_price,17,9,active,157.0,12.91
C1404,2025-03,paid_social,UK,low,discount,13,4,churned,38.5,33.32
C1405,2025-04,referral,IN,low,discount,13,1,churned,13.0,10.14
C1406,2025-05,search,US,mid,discount,15,3,churned,41.25,19.82
C1407,2025-06,paid_social,IN,low,discount,13,4,churned,52.0,24.19
C1408,2025-01,paid_social,UK,mid,full_price,15,10,active,168.0,25.76
C1409,2025-02,paid_social,UK,mid,discount,15,1,churned,15.0,27.17
C1410,2025-03,search,US,mid,discount,15,8,churned,101.25,25.53
C1411,2025-04,paid_social,US,mid,full_price,13,7,active,97.0,21.48
C1412,2025-05,search,US,low,discount,13,3,churned,39.0,15.0
C1413,2025-06,search,US,mid,full_price,13,5,active,73.0,27.12
C1414,2025-01,referral,US,high,full_price,17,10,active,186.0,10.93
C1415,2025-02,paid_social,CA,low,full_price,13,8,churned,112.0,28.93
C1416,2025-03,referral,UK,low,full_price,13,7,churned,109.0,12.7
C1417,2025-04,paid_social,US,low,discount,13,7,active,105.0,32.6
C1418,2025-05,search,US,mid,full_price,13,6,active,78.0,30.3
C1419,2025-06,search,IN,mid,discount,13,5,active,65.0,25.01
C1420,2025-01,referral,UK,low,discount,15,8,churned,116.25,10.91
C1421,2025-02,referral,IN,mid,discount,17,8,churned,123.0,9.4
C1422,2025-03,paid_social,CA,low,full_price,13,8,active,108.0,24.32
C1423,2025-04,paid_social,US,mid,discount,17,7,active,123.0,27.75
C1424,2025-05,referral,US,low,discount,15,4,churned,41.25,14.51
C1425,2025-06,paid_social,UK,high,discount,17,2,churned,42.0,30.94
C1426,2025-01,paid_social,US,mid,discount,13,6,churned,73.0,35.56
C1427,2025-02,referral,US,low,discount,13,7,churned,95.75,6.47
C1428,2025-03,paid_social,US,low,discount,13,3,churned,40.5,35.1
C1429,2025-04,paid_social,UK,mid,full_price,13,7,active,78.0,29.47
C1430,2025-05,referral,IN,low,discount,13,6,active,81.0,8.4
C1431,2025-06,paid_social,US,mid,full_price,17,2,churned,29.75,15.37
C1432,2025-01,referral,US,mid,discount,15,7,churned,109.0,14.27
C1433,2025-02,search,UK,mid,full_price,13,9,active,95.0,23.48
C1434,2025-03,paid_social,US,mid,discount,17,1,churned,12.75,18.19
C1435,2025-04,search,UK,high,full_price,17,7,active,123.0,20.83
C1436,2025-05,paid_social,UK,mid,discount,15,6,churned,90.0,28.18
C1437,2025-06,paid_social,IN,high,discount,15,5,active,87.0,29.16
C1438,2025-01,referral,US,low,discount,13,1,churned,9.75,11.89
C1439,2025-02,referral,IN,high,full_price,17,9,active,167.0,8.7
C1440,2025-03,search,CA,mid,full_price,15,8,active,121.0,23.03
C1441,2025-04,referral,IN,low,discount,13,7,active,91.0,13.25
C1442,2025-05,search,US,high,full_price,17,6,active,110.0,20.24
C1443,2025-06,search,CA,high,discount,17,1,churned,17.0,22.33
C1444,2025-01,search,CA,high,full_price,17,10,active,184.0,14.28
C1445,2025-02,referral,IN,mid,discount,15,9,active,111.0,6.6
C1446,2025-03,search,UK,mid,full_price,13,8,churned,105.5,27.53
C1447,2025-04,search,US,low,full_price,15,7,active,121.0,14.61
C1448,2025-05,paid_social,US,low,discount,13,6,active,84.0,31.7
C1449,2025-06,paid_social,IN,low,discount,13,3,churned,43.0,40.25
C1450,2025-01,paid_social,US,mid,full_price,17,10,active,190.0,20.87
C1451,2025-02,paid_social,US,low,full_price,13,3,churned,43.0,29.82
C1452,2025-03,referral,UK,low,discount,17,2,churned,31.5,18.68
C1453,2025-04,search,US,mid,full_price,15,5,churned,71.25,20.01
C1454,2025-05,referral,US,mid,full_price,15,6,active,83.0,13.61
C1455,2025-06,search,UK,mid,discount,13,4,churned,47.0,24.52
C1456,2025-01,paid_social,IN,low,discount,13,3,churned,39.0,30.44
C1457,2025-02,referral,US,high,discount,17,8,churned,144.0,7.64
C1458,2025-03,referral,IN,low,discount,13,1,churned,0.0,7.53
C1459,2025-04,search,UK,mid,discount,15,1,churned,15.0,27.89
C1460,2025-05,paid_social,IN,low,discount,13,1,churned,19.0,27.47
C1461,2025-06,search,IN,mid,discount,17,2,churned,21.0,20.47
C1462,2025-01,paid_social,US,mid,full_price,17,10,active,153.0,25.64
C1463,2025-02,search,US,mid,discount,15,2,churned,23.0,18.03
C1464,2025-03,referral,US,mid,full_price,15,8,active,126.0,13.8
C1465,2025-04,referral,US,mid,discount,15,7,active,114.0,11.66
C1466,2025-05,paid_social,IN,low,discount,13,3,churned,38.5,30.72
C1467,2025-06,referral,US,mid,full_price,17,3,churned,42.5,12.51
C1468,2025-01,paid_social,IN,mid,full_price,13,10,active,130.0,38.76
C1469,2025-02,paid_social,US,high,full_price,17,9,active,159.0,16.66
C1470,2025-03,search,US,mid,full_price,15,8,active,136.0,15.22
C1471,2025-04,paid_social,US,mid,discount,15,2,churned,15.0,32.94
C1472,2025-05,referral,IN,low,discount,13,3,churned,39.0,12.48
C1473,2025-06,paid_social,IN,mid,discount,17,2,churned,34.0,39.05
C1474,2025-01,paid_social,CA,low,full_price,13,10,active,133.0,26.1
C1475,2025-02,paid_social,IN,low,discount,13,3,churned,39.0,29.3
C1476,2025-03,referral,IN,low,discount,15,1,churned,15.0,11.57
C1477,2025-04,referral,IN,low,discount,15,4,churned,60.0,6.51
C1478,2025-05,referral,UK,low,discount,13,5,churned,71.0,10.17
C1479,2025-06,paid_social,UK,low,discount,13,2,churned,22.75,22.54
C1480,2025-01,search,UK,mid,full_price,13,10,active,134.0,12.47
C1481,2025-02,search,CA,mid,full_price,15,9,active,139.0,20.21
C1482,2025-03,search,UK,low,full_price,15,8,active,120.0,14.67
C1483,2025-04,referral,UK,low,discount,15,2,churned,30.0,13.33
C1484,2025-05,search,IN,mid,discount,15,6,active,90.0,21.68
C1485,2025-06,referral,IN,mid,discount,15,5,active,80.0,11.23
C1486,2025-01,paid_social,CA,low,full_price,13,10,active,146.0,41.94
C1487,2025-02,search,US,mid,full_price,17,9,active,159.0,12.99
C1488,2025-03,paid_social,CA,low,discount,13,8,churned,100.75,27.02
C1489,2025-04,search,CA,mid,full_price,15,4,churned,60.0,26.61
C1490,2025-05,search,UK,mid,full_price,17,6,active,108.0,21.28
C1491,2025-06,search,US,mid,discount,15,4,churned,64.0,19.79
C1492,2025-01,search,UK,mid,full_price,17,3,churned,51.0,20.94
C1493,2025-02,referral,IN,high,full_price,17,9,active,153.0,12.68
C1494,2025-03,search,UK,low,discount,13,1,churned,13.0,22.61
C1495,2025-04,paid_social,IN,high,discount,17,1,churned,17.0,29.73
C1496,2025-05,paid_social,CA,low,full_price,13,6,active,78.0,39.91
C1497,2025-06,search,CA,low,full_price,13,5,active,65.0,16.57
C1498,2025-01,paid_social,IN,high,discount,17,9,churned,131.0,22.81
C1499,2025-02,paid_social,IN,low,full_price,13,9,active,122.0,24.48
C1500,2025-03,paid_social,IN,mid,discount,15,2,churned,44.0,31.24
C1501,2025-04,search,UK,high,full_price,17,7,active,125.0,23.05
C1502,2025-05,referral,US,mid,full_price,13,6,active,88.0,5.11
C1503,2025-06,search,US,mid,discount,15,2,churned,26.5,16.29
C1504,2025-01,referral,UK,mid,discount,15,7,churned,102.0,10.57
C1505,2025-02,referral,CA,low,full_price,13,9,active,127.0,12.57
C1506,2025-03,referral,UK,mid,full_price,15,8,active,124.0,10.27
C1507,2025-04,paid_social,IN,low,discount,15,7,active,105.0,15.57
C1508,2025-05,referral,IN,low,discount,15,4,churned,53.0,6.09
C1509,2025-06,referral,IN,low,discount,13,4,churned,58.0,8.33
C1510,2025-01,referral,US,high,full_price,17,10,active,170.0,8.28
C1511,2025-02,paid_social,CA,low,full_price,13,9,active,99.0,23.89
C1512,2025-03,search,UK,mid,full_price,15,8,active,120.0,17.13
C1513,2025-04,referral,CA,mid,full_price,13,7,active,91.0,5.65
C1514,2025-05,paid_social,IN,low,discount,15,6,active,90.0,25.74
C1515,2025-06,paid_social,CA,high,full_price,17,5,active,85.0,22.29
C1516,2025-01,search,UK,low,discount,13,2,churned,26.0,25.18
C1517,2025-02,search,US,mid,discount,17,2,churned,34.0,13.49
C1518,2025-03,paid_social,US,low,full_price,15,8,active,113.0,32.22
C1519,2025-04,referral,CA,mid,full_price,15,5,churned,60.0,6.92
C1520,2025-05,referral,US,low,discount,15,3,churned,45.0,8.34
C1521,2025-06,paid_social,IN,mid,full_price,17,5,churned,72.0,31.2
C1522,2025-01,search,CA,low,discount,13,10,active,130.0,21.86
C1523,2025-02,paid_social,UK,low,discount,13,3,churned,39.0,21.76
C1524,2025-03,referral,CA,high,full_price,13,8,active,91.0,11.75
C1525,2025-04,paid_social,IN,mid,discount,15,7,active,111.0,22.09
C1526,2025-05,referral,IN,low,discount,13,3,churned,35.75,8.78
C1527,2025-06,search,IN,low,discount,13,2,churned,22.75,27.53
C1528,2025-01,referral,CA,mid,discount,13,5,churned,65.0,7.93
C1529,2025-02,paid_social,IN,mid,discount,13,1,churned,0.0,17.4
C1530,2025-03,search,CA,mid,full_price,15,8,active,105.0,24.25
C1531,2025-04,referral,US,mid,full_price,17,7,active,108.0,12.77
C1532,2025-05,search,IN,high,full_price,15,6,active,102.0,22.63
C1533,2025-06,paid_social,US,high,full_price,15,5,active,75.0,30.82
C1534,2025-01,referral,IN,mid,discount,15,6,churned,82.5,11.5
C1535,2025-02,paid_social,US,mid,discount,15,5,churned,64.0,32.86
C1536,2025-03,search,UK,low,discount,13,2,churned,26.0,26.93
C1537,2025-04,referral,CA,high,full_price,17,7,active,127.0,16.28
C1538,2025-05,paid_social,CA,mid,full_price,13,5,churned,65.0,25.4
C1539,2025-06,search,CA,mid,full_price,15,4,churned,68.0,25.16
C1540,2025-01,paid_social,CA,mid,full_price,15,4,churned,60.0,42.78
C1541,2025-02,search,US,mid,full_price,15,9,churned,135.0,24.5
C1542,2025-03,referral,UK,low,discount,13,8,active,99.0,11.94
C1543,2025-04,paid_social,CA,high,full_price,17,7,active,133.0,27.2
C1544,2025-05,paid_social,UK,low,full_price,17,6,active,102.0,27.56
C1545,2025-06,paid_social,CA,mid,discount,13,5,active,73.0,26.53
C1546,2025-01,referral,US,mid,full_price,15,10,active,164.0,11.75
C1547,2025-02,referral,IN,low,discount,15,9,churned,128.0,11.59
C1548,2025-03,paid_social,US,mid,discount,13,8,active,107.0,23.53
C1549,2025-04,search,UK,mid,full_price,13,7,active,78.0,24.25
C1550,2025-05,search,CA,mid,full_price,17,6,active,110.0,18.4
C1551,2025-06,referral,US,mid,discount,13,2,churned,26.0,6.86
C1552,2025-01,paid_social,CA,mid,full_price,15,1,churned,15.0,21.69
C1553,2025-02,paid_social,US,mid,full_price,15,6,churned,96.5,28.07
C1554,2025-03,paid_social,IN,low,discount,15,3,churned,36.0,16.51
C1555,2025-04,paid_social,UK,low,discount,15,1,churned,15.0,31.28
C1556,2025-05,referral,UK,low,discount,13,2,churned,19.5,10.78
C1557,2025-06,referral,UK,mid,full_price,15,5,active,66.0,10.27
C1558,2025-01,referral,CA,low,discount,13,3,churned,43.0,17.14
C1559,2025-02,search,CA,high,full_price,17,9,active,169.0,24.53
C1560,2025-03,search,UK,mid,discount,15,8,active,111.0,18.56
C1561,2025-04,search,UK,mid,full_price,15,7,active,94.0,26.74
C1562,2025-05,search,US,mid,full_price,17,2,churned,34.0,17.74
C1563,2025-06,paid_social,US,mid,full_price,15,5,active,93.0,29.95
C1564,2025-01,referral,IN,mid,discount,15,2,churned,30.0,4.79
C1565,2025-02,referral,US,mid,full_price,13,9,active,121.0,15.7
C1566,2025-03,search,US,high,discount,17,2,churned,33.75,28.49
C1567,2025-04,paid_social,US,low,discount,15,6,churned,75.5,28.29
C1568,2025-05,referral,UK,mid,discount,13,6,churned,86.0,10.58
C1569,2025-06,referral,UK,low,discount,17,3,churned,52.75,11.55
C1570,2025-01,paid_social,UK,mid,full_price,13,10,active,129.0,31.98
C1571,2025-02,paid_social,UK,low,discount,13,2,churned,32.0,28.64
C1572,2025-03,referral,CA,low,discount,15,1,churned,15.0,14.95
C1573,2025-04,paid_social,IN,high,full_price,17,7,active,130.0,28.47
C1574,2025-05,paid_social,US,low,discount,13,5,churned,58.5,16.62
C1575,2025-06,referral,IN,low,discount,15,5,churned,75.0,11.96
C1576,2025-01,paid_social,UK,high,full_price,17,10,active,184.0,22.1
C1577,2025-02,referral,IN,high,full_price,15,9,active,151.0,12.56
C1578,2025-03,paid_social,US,low,full_price,15,1,churned,19.0,27.89
C1579,2025-04,search,US,low,full_price,15,7,active,113.0,18.7
C1580,2025-05,search,CA,low,full_price,13,6,active,78.0,19.65
C1581,2025-06,search,UK,mid,full_price,15,5,active,66.0,21.67
C1582,2025-01,paid_social,UK,mid,discount,15,1,churned,15.0,31.63
C1583,2025-02,referral,US,mid,discount,15,9,active,143.0,8.54
C1584,2025-03,search,IN,high,full_price,17,8,churned,127.0,19.99
C1585,2025-04,search,UK,high,full_price,17,2,churned,29.75,22.81
C1586,2025-05,search,UK,mid,full_price,13,6,churned,71.5,28.53
C1587,2025-06,search,UK,high,full_price,17,5,active,93.0,20.69
C1588,2025-01,search,UK,low,full_price,15,10,active,164.0,17.34
C1589,2025-02,referral,IN,mid,discount,17,3,churned,29.75,12.56
C1590,2025-03,paid_social,UK,low,discount,17,3,churned,52.75,31.58
C1591,2025-04,referral,CA,mid,full_price,17,7,active,137.0,14.18
C1592,2025-05,search,US,low,full_price,15,6,active,94.0,17.21
C1593,2025-06,paid_social,UK,mid,full_price,17,5,active,74.0,26.66
C1594,2025-01,referral,US,mid,discount,13,2,churned,32.0,13.64
C1595,2025-02,paid_social,UK,mid,discount,13,6,churned,73.0,23.21
C1596,2025-03,paid_social,US,low,discount,13,6,churned,88.75,28.59
C1597,2025-04,paid_social,IN,low,discount,13,3,churned,39.0,15.4
C1598,2025-05,paid_social,CA,low,full_price,13,5,churned,73.0,27.49
C1599,2025-06,search,UK,high,full_price,15,5,active,75.0,19.4
C1600,2025-01,referral,UK,high,full_price,17,10,active,144.0,11.61
C1601,2025-02,search,US,mid,full_price,15,9,active,155.0,22.4
C1602,2025-03,search,US,mid,full_price,13,8,active,97.0,25.48
C1603,2025-04,search,US,mid,full_price,15,7,active,117.0,18.31
C1604,2025-05,referral,US,low,full_price,13,2,churned,36.0,9.4
C1605,2025-06,search,US,high,full_price,15,5,active,83.0,9.69
C1606,2025-01,paid_social,IN,low,full_price,13,6,churned,86.0,28.5
C1607,2025-02,paid_social,CA,mid,full_price,13,9,active,104.0,32.97
C1608,2025-03,paid_social,UK,low,discount,13,7,churned,99.0,26.65
C1609,2025-04,paid_social,US,high,full_price,15,7,active,115.0,15.96
C1610,2025-05,referral,US,high,full_price,15,2,churned,30.0,8.68
C1611,2025-06,referral,IN,low,discount,13,5,active,65.0,10.83
C1612,2025-01,referral,CA,low,discount,13,2,churned,26.0,12.52
C1613,2025-02,search,IN,low,discount,13,1,churned,13.0,22.15
C1614,2025-03,search,CA,high,full_price,15,8,active,132.0,31.54
C1615,2025-04,paid_social,US,low,full_price,13,7,active,91.0,18.86
C1616,2025-05,search,UK,low,discount,13,1,churned,6.5,27.06
C1617,2025-06,search,US,high,full_price,13,2,churned,26.0,16.67
C1618,2025-01,referral,UK,low,full_price,13,10,active,138.0,11.85
C1619,2025-02,referral,UK,mid,discount,17,5,churned,76.5,7.2
C1620,2025-03,referral,US,mid,discount,15,8,active,96.0,8.89
C1621,2025-04,search,US,high,discount,13,7,active,107.0,23.77
C1622,2025-05,search,IN,mid,discount,15,6,active,90.0,27.87
C1623,2025-06,referral,UK,mid,full_price,17,5,active,95.0,15.53
C1624,2025-01,search,CA,mid,full_price,17,10,active,184.0,26.33
C1625,2025-02,paid_social,US,low,discount,17,2,churned,34.0,26.8
C1626,2025-03,search,UK,low,full_price,13,8,active,104.0,19.47
C1627,2025-04,referral,IN,low,full_price,15,4,churned,56.5,9.91
C1628,2025-05,paid_social,IN,low,discount,13,1,churned,13.0,30.05
C1629,2025-06,referral,UK,mid,full_price,17,5,active,105.0,13.71
C1630,2025-01,search,CA,mid,full_price,15,5,churned,67.5,17.37
C1631,2025-02,search,US,high,full_price,17,6,churned,112.0,30.14
C1632,2025-03,paid_social,UK,mid,full_price,13,4,churned,64.75,30.58
C1633,2025-04,search,UK,high,full_price,17,7,active,125.0,32.31
C1634,2025-05,referral,US,mid,discount,15,5,churned,81.0,12.38
C1635,2025-06,referral,US,high,full_price,15,2,churned,26.25,10.88
C1636,2025-01,paid_social,UK,low,full_price,15,10,active,170.0,31.16
C1637,2025-02,paid_social,US,mid,discount,17,8,churned,144.0,31.49
C1638,2025-03,referral,UK,high,full_price,15,8,active,124.0,9.55
C1639,2025-04,paid_social,US,mid,full_price,17,7,active,123.0,26.55
C1640,2025-05,search,US,high,full_price,17,2,churned,25.5,29.24
C1641,2025-06,search,CA,mid,full_price,17,5,active,93.0,14.88
C1642,2025-01,paid_social,US,mid,discount,17,10,active,161.0,37.85
C1643,2025-02,search,CA,low,full_price,15,9,active,145.0,24.06
C1644,2025-03,search,UK,mid,full_price,15,2,churned,30.0,13.01
C1645,2025-04,referral,IN,low,full_price,13,7,active,92.0,7.67
C1646,2025-05,referral,CA,mid,full_price,13,6,active,73.0,10.35
C1647,2025-06,search,IN,low,discount,15,4,churned,60.0,18.98
C1648,2025-01,paid_social,US,high,discount,17,7,churned,119.0,27.95
C1649,2025-02,search,IN,low,discount,13,5,churned,65.0,15.34
C1650,2025-03,paid_social,UK,mid,full_price,15,8,active,134.0,28.45
C1651,2025-04,referral,IN,low,discount,15,3,churned,53.0,10.42
C1652,2025-05,search,CA,low,full_price,13,6,active,86.0,24.4
C1653,2025-06,search,US,mid,full_price,15,5,churned,67.5,14.79
C1654,2025-01,paid_social,UK,mid,full_price,15,10,active,154.0,34.26
C1655,2025-02,referral,IN,low,full_price,15,7,churned,109.0,7.91
C1656,2025-03,paid_social,IN,high,discount,17,4,churned,57.0,26.05
C1657,2025-04,referral,CA,mid,full_price,15,7,active,105.0,11.4
C1658,2025-05,paid_social,IN,low,discount,13,6,churned,82.75,19.5
C1659,2025-06,referral,IN,low,discount,13,5,active,69.0,17.01
C1660,2025-01,referral,IN,high,full_price,17,10,active,178.0,10.25
C1661,2025-02,paid_social,IN,low,discount,15,7,churned,104.0,20.79
C1662,2025-03,search,CA,mid,full_price,15,8,active,98.0,24.77
C1663,2025-04,paid_social,US,low,discount,15,1,churned,7.5,27.74
C1664,2025-05,referral,UK,low,full_price,13,6,active,94.0,11.17
C1665,2025-06,search,US,low,full_price,13,5,active,71.0,20.03
C1666,2025-01,paid_social,US,low,discount,15,7,churned,113.0,31.75
C1667,2025-02,search,US,mid,full_price,17,1,churned,14.5,25.18
C1668,2025-03,paid_social,US,mid,full_price,13,8,active,108.0,22.33
C1669,2025-04,paid_social,US,low,discount,13,6,churned,90.75,29.78
C1670,2025-05,paid_social,US,low,discount,17,1,churned,17.0,18.54
C1671,2025-06,paid_social,CA,low,full_price,13,1,churned,13.0,38.58
C1672,2025-01,referral,UK,high,discount,17,7,churned,110.5,12.45
C1673,2025-02,search,UK,mid,full_price,15,9,active,149.0,14.99
C1674,2025-03,paid_social,US,mid,discount,15,3,churned,37.5,31.9
C1675,2025-04,referral,IN,low,discount,17,3,churned,46.5,18.02
C1676,2025-05,search,CA,mid,full_price,13,6,active,78.0,25.38
C1677,2025-06,search,UK,low,discount,13,5,active,39.0,19.64
C1678,2025-01,referral,UK,low,discount,15,5,churned,83.25,13.72
C1679,2025-02,search,CA,mid,full_price,15,4,churned,68.25,22.21
C1680,2025-03,referral,CA,high,full_price,17,8,active,122.0,11.33
C1681,2025-04,search,IN,low,discount,13,7,active,97.0,26.02
C1682,2025-05,referral,IN,mid,discount,15,2,churned,30.0,15.78
C1683,2025-06,search,UK,high,full_price,17,5,active,97.0,16.5
C1684,2025-01,paid_social,CA,mid,full_price,17,10,active,144.0,22.8
C1685,2025-02,search,US,low,full_price,13,9,active,133.0,16.82
C1686,2025-03,paid_social,CA,low,full_price,13,8,active,95.0,31.65
